connection_id,user_id,country,country_name,city,timezone,device,internet_speed_mbps,connected_at,related_country
C00992,U1545,JP,Japan,Tokyo,Asia/Tokyo,desktop,107.6,2026-02-26T01:49:07.663Z,MX
C00993,U1496,US,United States,New York,America/New_York,desktop,77.6,2026-02-26T00:23:39.987Z,MX
C00994,U1782,SG,Singapore,Singapore,Asia/Singapore,desktop,116.4,2026-01-14T14:53:34.803Z,IN
C00995,U1336,GB,United Kingdom,London,Europe/London,desktop,95.1,2026-04-22T12:09:33.308Z,ES
C00996,U1527,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,91.1,2026-02-24T15:12:54.108Z,MX
C00997,U1440,IN,India,Mumbai,Asia/Kolkata,desktop,76,2026-01-09T19:10:50.242Z,SG
C00998,U1491,GB,United Kingdom,London,Europe/London,desktop,95.6,2026-03-03T14:10:00.318Z,NL
C00999,U1745,IN,India,Mumbai,Asia/Kolkata,desktop,65.1,2026-01-14T17:41:54.615Z,KR
C01000,U1788,US,United States,New York,America/New_York,tablet,50.2,2026-04-02T07:14:15.239Z,BR
C01001,U1201,PL,Poland,Warsaw,Europe/Warsaw,desktop,75.3,2026-01-15T06:36:11.030Z,IT
C01002,U1702,US,United States,New York,America/New_York,tablet,41.3,2026-02-06T08:58:52.620Z,MX
C01003,U1141,KR,South Korea,Seoul,Asia/Seoul,desktop,113.7,2026-03-29T12:59:02.572Z,SG
C01004,U1040,DE,Germany,Berlin,Europe/Berlin,desktop,109.5,2026-04-14T03:22:53.004Z,SE
C01005,U1207,NL,Netherlands,Amsterdam,Europe/Amsterdam,mobile,86.7,2026-01-20T00:30:08.343Z,ES
C01006,U1409,CA,Canada,Toronto,America/Toronto,desktop,89.1,2026-01-09T00:42:21.905Z,MX
C01007,U1776,CA,Canada,Toronto,America/Toronto,desktop,93.1,2026-01-15T22:28:40.478Z,BR
C01008,U1167,US,United States,New York,America/New_York,desktop,74.8,2026-03-23T06:06:43.951Z,NL
C01009,U1773,JP,Japan,Tokyo,Asia/Tokyo,desktop,96.1,2026-02-22T05:44:02.350Z,KR
C01010,U1163,DE,Germany,Berlin,Europe/Berlin,desktop,101.5,2026-01-31T23:40:56.920Z,ES
C01011,U1092,ZA,South Africa,Cape Town,Africa/Johannesburg,desktop,87.9,2026-02-09T22:46:24.486Z,FR
C01012,U1134,JP,Japan,Tokyo,Asia/Tokyo,desktop,109.9,2026-01-14T11:47:33.778Z,IN
C01013,U1116,IN,India,Mumbai,Asia/Kolkata,mobile,51.5,2026-04-10T06:34:40.939Z,JP
C01014,U1625,GB,United Kingdom,London,Europe/London,desktop,70.3,2026-04-15T13:04:21.726Z,FR
C01015,U1473,US,United States,New York,America/New_York,mobile,45.9,2026-01-21T18:05:43.859Z,SE
C01016,U1440,ES,Spain,Madrid,Europe/Madrid,mobile,28.4,2026-02-13T19:21:31.396Z,PL
C01017,U1500,GB,United Kingdom,London,Europe/London,desktop,79.5,2026-03-20T17:01:34.156Z,ES
C01018,U1308,IT,Italy,Rome,Europe/Rome,mobile,48.4,2026-02-10T19:53:22.951Z,NL
C01019,U1597,FR,France,Paris,Europe/Paris,desktop,94.9,2026-02-27T13:39:14.517Z,SE
C01020,U1404,IN,India,Mumbai,Asia/Kolkata,desktop,69.8,2026-01-17T06:47:19.173Z,SG
C01021,U1571,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,48.3,2026-01-01T22:10:43.309Z,CA
C01022,U1082,DE,Germany,Berlin,Europe/Berlin,mobile,78.3,2026-04-05T16:13:54.814Z,SE
C01023,U1191,AU,Australia,Sydney,Australia/Sydney,mobile,62.5,2026-01-03T11:49:26.410Z,KR
C01024,U1513,NL,Netherlands,Amsterdam,Europe/Amsterdam,mobile,71,2026-01-13T04:09:38.361Z,FR
C01025,U1620,JP,Japan,Tokyo,Asia/Tokyo,desktop,120.1,2026-02-10T00:48:53.778Z,SG
C01026,U1196,SE,Sweden,Stockholm,Europe/Stockholm,mobile,60.9,2026-02-13T20:55:19.135Z,IT
C01027,U1246,US,United States,New York,America/New_York,desktop,70.9,2026-01-03T13:52:43.695Z,MX
C01028,U1542,DE,Germany,Berlin,Europe/Berlin,desktop,92.1,2026-02-13T20:26:08.640Z,GB
C01029,U1484,GB,United Kingdom,London,Europe/London,mobile,60.6,2026-01-28T21:48:24.584Z,CA
C01030,U1732,DE,Germany,Berlin,Europe/Berlin,desktop,120.5,2026-02-22T03:34:01.598Z,IN
C01031,U1598,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,40,2026-02-25T09:47:57.808Z,US
C01032,U1529,GB,United Kingdom,London,Europe/London,desktop,89.8,2026-01-04T23:03:04.238Z,FR
C01033,U1462,US,United States,New York,America/New_York,desktop,76.7,2026-02-09T12:18:35.956Z,MX
C01034,U1130,NL,Netherlands,Amsterdam,Europe/Amsterdam,mobile,87.2,2026-01-03T15:08:13.563Z,SE
C01035,U1463,GB,United Kingdom,London,Europe/London,tablet,52.5,2026-02-23T16:15:35.409Z,ES
C01036,U1325,MX,Mexico,Mexico City,America/Mexico_City,desktop,81.2,2026-03-29T05:33:29.439Z,US
C01037,U1104,ZA,South Africa,Cape Town,Africa/Johannesburg,mobile,26.2,2026-04-28T22:10:27.145Z,ZA
C01038,U1207,DE,Germany,Berlin,Europe/Berlin,mobile,50.1,2026-02-13T16:59:15.878Z,ES
C01039,U1303,US,United States,New York,America/New_York,mobile,28,2026-01-25T00:41:25.005Z,CA
C01040,U1763,SE,Sweden,Stockholm,Europe/Stockholm,desktop,99.3,2026-02-09T04:02:48.352Z,NL
C01041,U1758,ES,Spain,Madrid,Europe/Madrid,desktop,79.8,2026-02-17T14:50:45.533Z,GB
C01042,U1136,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,58.9,2026-04-13T02:49:46.933Z,MX
C01043,U1790,GB,United Kingdom,London,Europe/London,mobile,30.2,2026-02-17T23:07:35.050Z,PL
C01044,U1608,GB,United Kingdom,London,Europe/London,desktop,98.5,2026-03-13T03:14:26.279Z,ES
C01045,U1738,JP,Japan,Tokyo,Asia/Tokyo,mobile,78.1,2026-02-21T08:28:47.492Z,IN
C01046,U1569,GB,United Kingdom,London,Europe/London,desktop,83.4,2026-01-08T08:24:47.814Z,KR
C01047,U1618,MX,Mexico,Mexico City,America/Mexico_City,mobile,29.9,2026-01-22T10:19:28.993Z,SG
C01048,U1638,US,United States,New York,America/New_York,desktop,68.6,2026-03-23T07:55:57.134Z,CA
C01049,U1142,SE,Sweden,Stockholm,Europe/Stockholm,mobile,53.9,2026-02-12T05:06:46.042Z,IT
C01050,U1694,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,79.4,2026-01-27T17:51:01.129Z,ZA
C01051,U1601,CA,Canada,Toronto,America/Toronto,mobile,27,2026-04-22T03:56:12.371Z,FR
C01052,U1144,AU,Australia,Sydney,Australia/Sydney,desktop,94.5,2026-04-20T12:03:58.765Z,SG
C01053,U1412,IT,Italy,Rome,Europe/Rome,mobile,60.9,2026-03-27T11:28:48.137Z,AU
C01054,U1466,IN,India,Mumbai,Asia/Kolkata,desktop,93.3,2026-01-31T13:09:51.285Z,KR
C01055,U1442,US,United States,New York,America/New_York,desktop,79.8,2026-03-20T10:52:56.496Z,ZA
C01056,U1063,US,United States,New York,America/New_York,mobile,35.8,2026-01-24T22:57:04.658Z,KR
C01057,U1167,SG,Singapore,Singapore,Asia/Singapore,desktop,129.8,2026-01-18T05:51:49.054Z,IN
C01058,U1511,IN,India,Mumbai,Asia/Kolkata,mobile,44.8,2026-01-23T09:40:17.522Z,AU
C01059,U1364,PL,Poland,Warsaw,Europe/Warsaw,mobile,56.7,2026-03-29T02:17:21.604Z,MX
C01060,U1035,MX,Mexico,Mexico City,America/Mexico_City,mobile,33.7,2026-04-16T13:07:05.943Z,BR
C01061,U1342,IN,India,Mumbai,Asia/Kolkata,desktop,91.8,2026-01-10T03:29:48.020Z,AU
C01062,U1147,SG,Singapore,Singapore,Asia/Singapore,desktop,110.2,2026-04-28T20:31:19.434Z,KR
C01063,U1624,IN,India,Mumbai,Asia/Kolkata,mobile,37.4,2026-04-09T20:12:59.960Z,KR
C01064,U1281,CA,Canada,Toronto,America/Toronto,desktop,101.1,2026-03-14T05:52:43.615Z,BR
C01065,U1288,GB,United Kingdom,London,Europe/London,desktop,104.4,2026-04-09T09:22:22.690Z,ZA
C01066,U1312,FR,France,Paris,Europe/Paris,mobile,43.8,2026-04-17T07:08:42.024Z,PL
C01067,U1371,IN,India,Mumbai,Asia/Kolkata,desktop,75.8,2026-02-27T20:08:44.256Z,AU
C01068,U1334,US,United States,New York,America/New_York,mobile,41.9,2026-04-05T04:15:45.235Z,GB
C01069,U1196,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,119.2,2026-02-04T18:35:31.799Z,IT
C01070,U1523,CA,Canada,Toronto,America/Toronto,mobile,40.9,2026-02-03T20:41:02.265Z,BR
C01071,U1335,IT,Italy,Rome,Europe/Rome,desktop,87.7,2026-04-08T16:50:10.675Z,FR
C01072,U1649,JP,Japan,Tokyo,Asia/Tokyo,desktop,107.9,2026-04-01T08:36:45.834Z,IN
C01073,U1768,ES,Spain,Madrid,Europe/Madrid,mobile,61.8,2026-04-23T22:27:15.678Z,IT
C01074,U1537,GB,United Kingdom,London,Europe/London,desktop,77.2,2026-04-01T21:41:31.445Z,NL
C01075,U1511,US,United States,New York,America/New_York,desktop,67.8,2026-01-03T21:44:54.973Z,FR
C01076,U1437,CA,Canada,Toronto,America/Toronto,desktop,92,2026-03-26T01:53:37.051Z,US
C01077,U1471,JP,Japan,Tokyo,Asia/Tokyo,tablet,68.2,2026-03-13T13:20:30.458Z,NL
C01078,U1161,PL,Poland,Warsaw,Europe/Warsaw,mobile,51.5,2026-01-29T11:05:02.009Z,GB
C01079,U1212,GB,United Kingdom,London,Europe/London,mobile,25.3,2026-01-15T03:15:06.168Z,IN
C01080,U1745,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,43.4,2026-01-11T01:27:38.301Z,CA
C01081,U1199,ES,Spain,Madrid,Europe/Madrid,desktop,84.8,2026-02-16T07:58:56.364Z,NL
C01082,U1302,FR,France,Paris,Europe/Paris,desktop,90.1,2026-02-19T07:22:53.619Z,PL
C01083,U1448,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,110.5,2026-03-13T10:52:21.280Z,SE
C01084,U1556,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,37,2026-03-23T16:15:36.127Z,CA
C01085,U1498,ES,Spain,Madrid,Europe/Madrid,mobile,53.6,2026-03-11T17:27:57.426Z,AU
C01086,U1787,US,United States,New York,America/New_York,tablet,46.4,2026-02-01T12:02:59.697Z,BR
C01087,U1224,US,United States,New York,America/New_York,mobile,48.6,2026-02-28T03:16:47.420Z,MX
C01088,U1592,GB,United Kingdom,London,Europe/London,desktop,83.5,2026-01-24T10:43:19.803Z,SE
C01089,U1195,SG,Singapore,Singapore,Asia/Singapore,mobile,55.7,2026-04-23T17:34:54.211Z,AU
C01090,U1296,US,United States,New York,America/New_York,desktop,102.6,2026-01-11T20:54:00.749Z,ZA
C01091,U1452,IN,India,Mumbai,Asia/Kolkata,mobile,41.5,2026-02-09T18:43:32.184Z,AU
C01092,U1258,AU,Australia,Sydney,Australia/Sydney,mobile,57.4,2026-03-07T05:47:07.023Z,IN
C01093,U1151,CA,Canada,Toronto,America/Toronto,mobile,55.1,2026-03-10T14:29:14.644Z,AU
C01094,U1090,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,61.2,2026-01-18T16:51:06.268Z,ZA
C01095,U1274,AU,Australia,Sydney,Australia/Sydney,desktop,91.2,2026-01-22T23:34:20.675Z,KR
C01096,U1797,CA,Canada,Toronto,America/Toronto,mobile,40.2,2026-04-20T22:13:34.880Z,US
C01097,U1332,ES,Spain,Madrid,Europe/Madrid,mobile,35.7,2026-01-13T04:18:18.853Z,DE
C01098,U1007,SE,Sweden,Stockholm,Europe/Stockholm,tablet,82.4,2026-02-17T17:14:51.201Z,NL
C01099,U1260,ZA,South Africa,Cape Town,Africa/Johannesburg,mobile,28.4,2026-04-16T17:15:12.785Z,MX
C01100,U1248,IT,Italy,Rome,Europe/Rome,mobile,46.1,2026-01-26T11:28:47.700Z,GB
C01101,U1077,SG,Singapore,Singapore,Asia/Singapore,desktop,128.7,2026-04-13T15:26:07.874Z,KR
C01102,U1792,DE,Germany,Berlin,Europe/Berlin,mobile,74.6,2026-01-31T09:15:58.454Z,CA
C01103,U1002,CA,Canada,Toronto,America/Toronto,desktop,102.4,2026-04-15T07:12:32.537Z,GB
C01104,U1185,PL,Poland,Warsaw,Europe/Warsaw,tablet,46.8,2026-03-31T12:56:44.921Z,GB
C01105,U1667,SE,Sweden,Stockholm,Europe/Stockholm,mobile,87.3,2026-03-12T16:44:45.997Z,MX
C01106,U1419,US,United States,New York,America/New_York,desktop,70.7,2026-03-27T16:56:10.775Z,CA
C01107,U1204,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,78.5,2026-03-24T20:51:14.996Z,DE
C01108,U1158,US,United States,New York,America/New_York,tablet,42.1,2026-02-04T10:10:27.125Z,AU
C01109,U1292,DE,Germany,Berlin,Europe/Berlin,desktop,97.8,2026-02-16T16:07:14.086Z,PL
C01110,U1353,JP,Japan,Tokyo,Asia/Tokyo,tablet,83.6,2026-01-10T13:16:09.576Z,KR
C01111,U1179,FR,France,Paris,Europe/Paris,mobile,46.3,2026-03-19T12:23:40.209Z,NL
C01112,U1495,ES,Spain,Madrid,Europe/Madrid,desktop,79.1,2026-02-23T11:11:56.041Z,PL
C01113,U1237,IN,India,Mumbai,Asia/Kolkata,desktop,91.3,2026-02-24T12:51:13.366Z,JP
C01114,U1604,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,45.2,2026-01-16T07:04:44.411Z,SG
C01115,U1172,DE,Germany,Berlin,Europe/Berlin,desktop,124.6,2026-02-09T08:39:37.734Z,IT
C01116,U1189,PL,Poland,Warsaw,Europe/Warsaw,mobile,42.2,2026-02-02T20:52:45.311Z,DE
C01117,U1155,US,United States,New York,America/New_York,desktop,79.5,2026-03-09T12:31:14.998Z,CA
C01118,U1401,US,United States,New York,America/New_York,desktop,67.7,2026-01-14T08:58:32.353Z,BR
C01119,U1423,GB,United Kingdom,London,Europe/London,tablet,68.5,2026-01-31T13:02:25.381Z,SE
C01120,U1495,CA,Canada,Toronto,America/Toronto,mobile,30.6,2026-02-18T08:06:39.735Z,MX
C01121,U1798,IN,India,Mumbai,Asia/Kolkata,mobile,39.7,2026-04-06T23:23:48.759Z,MX
C01122,U1277,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,49.2,2026-01-12T15:40:03.154Z,CA
C01123,U1592,CA,Canada,Toronto,America/Toronto,mobile,48.2,2026-03-03T18:54:16.892Z,MX
C01124,U1294,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,41.1,2026-04-11T18:07:13.775Z,US
C01125,U1331,GB,United Kingdom,London,Europe/London,desktop,98.6,2026-02-13T10:04:22.276Z,ES
C01126,U1780,FR,France,Paris,Europe/Paris,mobile,48.3,2026-04-08T09:26:48.039Z,GB
C01127,U1184,KR,South Korea,Seoul,Asia/Seoul,tablet,74,2026-04-09T05:08:09.762Z,SG
C01128,U1528,IN,India,Mumbai,Asia/Kolkata,mobile,54.3,2026-02-14T21:31:48.366Z,JP
C01129,U1233,DE,Germany,Berlin,Europe/Berlin,desktop,111.5,2026-03-10T01:53:12.538Z,FR
C01130,U1264,GB,United Kingdom,London,Europe/London,mobile,41,2026-02-11T00:48:40.858Z,NL
C01131,U1789,IT,Italy,Rome,Europe/Rome,mobile,54.1,2026-03-22T14:04:11.362Z,ES
C01132,U1798,CA,Canada,Toronto,America/Toronto,mobile,62.3,2026-03-14T04:20:28.597Z,US
C01133,U1108,US,United States,New York,America/New_York,mobile,34.6,2026-01-10T21:29:18.802Z,CA
C01134,U1720,SE,Sweden,Stockholm,Europe/Stockholm,desktop,119.5,2026-03-01T11:32:26.351Z,MX
C01135,U1762,US,United States,New York,America/New_York,mobile,60.7,2026-02-27T17:17:47.762Z,ZA
C01136,U1459,IN,India,Mumbai,Asia/Kolkata,tablet,43.1,2026-02-25T05:38:43.800Z,SG
C01137,U1344,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,98.4,2026-01-29T10:38:38.398Z,IT
C01138,U1708,CA,Canada,Toronto,America/Toronto,mobile,55.7,2026-04-14T18:17:09.523Z,MX
C01139,U1011,ES,Spain,Madrid,Europe/Madrid,mobile,64.1,2026-02-26T00:07:40.658Z,SE
C01140,U1238,US,United States,New York,America/New_York,desktop,88.6,2026-04-19T19:15:58.317Z,CA
C01141,U1675,FR,France,Paris,Europe/Paris,mobile,57.8,2026-02-02T14:41:50.716Z,DE
C01142,U1346,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,86.7,2026-04-02T18:00:07.361Z,US
C01143,U1190,DE,Germany,Berlin,Europe/Berlin,mobile,54.1,2026-02-01T06:58:04.208Z,IT
C01144,U1287,US,United States,New York,America/New_York,tablet,65.5,2026-04-01T12:42:09.528Z,MX
C01145,U1710,IN,India,Mumbai,Asia/Kolkata,desktop,73,2026-01-12T21:18:43.703Z,AU
C01146,U1488,GB,United Kingdom,London,Europe/London,mobile,55,2026-02-15T14:24:51.997Z,FR
C01147,U1663,IN,India,Mumbai,Asia/Kolkata,mobile,31.8,2026-04-20T20:18:04.849Z,AU
C01148,U1389,IN,India,Mumbai,Asia/Kolkata,desktop,96.2,2026-04-09T19:32:44.421Z,AU
C01149,U1195,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,38.8,2026-03-20T21:11:08.924Z,US
C01150,U1006,IN,India,Mumbai,Asia/Kolkata,tablet,44.7,2026-01-08T13:02:21.907Z,JP
C01151,U1615,SG,Singapore,Singapore,Asia/Singapore,desktop,95,2026-03-04T21:51:26.127Z,AU
C01152,U1557,SG,Singapore,Singapore,Asia/Singapore,mobile,52.5,2026-03-07T17:51:51.807Z,DE
C01153,U1237,IT,Italy,Rome,Europe/Rome,mobile,40.2,2026-03-09T20:37:46.862Z,GB
C01154,U1501,US,United States,New York,America/New_York,desktop,78.2,2026-02-28T09:39:12.048Z,CA
C01155,U1087,DE,Germany,Berlin,Europe/Berlin,mobile,80.7,2026-03-30T14:15:07.723Z,PL
C01156,U1131,ES,Spain,Madrid,Europe/Madrid,desktop,81.8,2026-01-17T02:15:43.643Z,PL
C01157,U1430,US,United States,New York,America/New_York,mobile,32.2,2026-02-14T22:16:36.816Z,BR
C01158,U1352,DE,Germany,Berlin,Europe/Berlin,desktop,91.2,2026-04-10T07:00:15.236Z,ES
C01159,U1500,IN,India,Mumbai,Asia/Kolkata,mobile,51.3,2026-02-26T05:17:16.593Z,SG
C01160,U1411,PL,Poland,Warsaw,Europe/Warsaw,desktop,75.9,2026-03-31T00:45:38.231Z,DE
C01161,U1263,DE,Germany,Berlin,Europe/Berlin,tablet,97.9,2026-04-13T16:46:58.810Z,NL
C01162,U1780,FR,France,Paris,Europe/Paris,desktop,96.5,2026-03-05T17:03:51.900Z,NL
C01163,U1523,FR,France,Paris,Europe/Paris,desktop,66.4,2026-04-13T14:50:10.923Z,ES
C01164,U1046,US,United States,New York,America/New_York,desktop,94.3,2026-03-29T16:48:52.828Z,CA
C01165,U1044,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,114.7,2026-01-27T02:08:53.575Z,PL
C01166,U1034,FR,France,Paris,Europe/Paris,mobile,37.3,2026-01-24T21:04:17.694Z,PL
C01167,U1311,IN,India,Mumbai,Asia/Kolkata,desktop,67.1,2026-02-07T17:02:25.506Z,JP
C01168,U1163,DE,Germany,Berlin,Europe/Berlin,desktop,125.7,2026-04-14T05:53:59.181Z,PL
C01169,U1217,IN,India,Mumbai,Asia/Kolkata,mobile,44.9,2026-01-19T01:34:24.787Z,SG
C01170,U1665,SE,Sweden,Stockholm,Europe/Stockholm,mobile,86,2026-02-08T13:43:01.675Z,FR
C01171,U1286,ES,Spain,Madrid,Europe/Madrid,desktop,67.2,2026-02-11T01:39:57.384Z,NL
C01172,U1742,US,United States,New York,America/New_York,tablet,69.6,2026-03-16T01:52:02.625Z,FR
C01173,U1008,GB,United Kingdom,London,Europe/London,mobile,63.5,2026-02-06T00:11:41.251Z,KR
C01174,U1452,MX,Mexico,Mexico City,America/Mexico_City,mobile,45.7,2026-03-13T00:48:56.584Z,CA
C01175,U1579,US,United States,New York,America/New_York,mobile,47.3,2026-04-26T21:55:37.813Z,CA
C01176,U1065,DE,Germany,Berlin,Europe/Berlin,tablet,100.8,2026-03-07T23:48:57.035Z,FR
C01177,U1244,FR,France,Paris,Europe/Paris,desktop,89.8,2026-04-15T14:33:18.531Z,IT
C01178,U1768,SE,Sweden,Stockholm,Europe/Stockholm,desktop,129.7,2026-01-23T08:38:30.856Z,NL
C01179,U1112,DE,Germany,Berlin,Europe/Berlin,mobile,50.6,2026-02-18T09:51:15.372Z,ES
C01180,U1259,GB,United Kingdom,London,Europe/London,tablet,52.5,2026-02-23T14:07:01.350Z,NL
C01181,U1662,DE,Germany,Berlin,Europe/Berlin,desktop,94.8,2026-02-12T14:08:36.994Z,JP
C01182,U1057,KR,South Korea,Seoul,Asia/Seoul,mobile,69.7,2026-04-17T10:53:15.503Z,SG
C01183,U1348,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,69.1,2026-03-01T12:29:37.559Z,MX
C01184,U1078,CA,Canada,Toronto,America/Toronto,tablet,51.2,2026-02-22T12:47:45.276Z,ES
C01185,U1627,JP,Japan,Tokyo,Asia/Tokyo,desktop,111.4,2026-03-16T17:56:07.584Z,CA
C01186,U1444,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,90.9,2026-02-02T07:13:40.521Z,IT
C01187,U1472,CA,Canada,Toronto,America/Toronto,mobile,39.7,2026-01-18T14:45:18.737Z,DE
C01188,U1540,AU,Australia,Sydney,Australia/Sydney,mobile,30.9,2026-01-31T12:25:49.761Z,NL
C01189,U1176,GB,United Kingdom,London,Europe/London,desktop,71.8,2026-03-05T01:14:41.872Z,ES
C01190,U1280,GB,United Kingdom,London,Europe/London,desktop,70.4,2026-03-09T12:36:43.979Z,FR
C01191,U1430,JP,Japan,Tokyo,Asia/Tokyo,mobile,85.2,2026-03-19T00:37:05.249Z,AU
C01192,U1277,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,36,2026-04-06T22:00:32.856Z,PL
C01193,U1161,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,56,2026-04-17T15:58:50.716Z,US
C01194,U1295,CA,Canada,Toronto,America/Toronto,mobile,52.1,2026-04-09T16:49:48.653Z,BR
C01195,U1265,DE,Germany,Berlin,Europe/Berlin,desktop,92.4,2026-02-28T16:10:33.611Z,ES
C01196,U1435,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,129.5,2026-01-13T14:00:15.890Z,FR
C01197,U1187,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,33.6,2026-04-19T02:58:00.429Z,SE
C01198,U1388,JP,Japan,Tokyo,Asia/Tokyo,mobile,52.4,2026-04-15T23:10:17.965Z,SG
C01199,U1418,PL,Poland,Warsaw,Europe/Warsaw,mobile,39.4,2026-04-09T13:28:11.431Z,SE
C01200,U1066,US,United States,New York,America/New_York,tablet,60.1,2026-02-15T14:20:56.888Z,CA
